Survived,Age,SibSp,Parch,Fare,Deck,Relatives,Age_Class,Female,Male,Master,Miss,Mr,Mrs,Class 1,Class 2,Class 3,EmbarkC,EmbarkQ,EmbarkS
0,0.2963056044232219,0.0,0.0,0.01727404957593672,0.0,0.0,0.32151257463361677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2963056044232219,0.0,0.0,0.015411575213749286,0.0,0.0,0.32151257463361677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.05410739813385612,0.0,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.2900226187484292,0.0,0.0,0.014110458666029575,0.0,0.0,0.31472770037995296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.01985423473234481,0.125,0.3333333333333333,0.29580589980036276,0.375,0.30000000000000004,0.004885109462637959,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.0,0.05953203526170282,0.375,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.6230208595124404,0.0,0.16666666666666666,0.4831284260198326,0.25,0.1,0.22200108557988057,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.36792055349407915,0.25,0.0,0.04538097769949478,0.0,0.2,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.2334757476752953,0.0,0.0,0.0,0.0,0.0,0.25366383209697846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.0,0.024105594605968193,0.625,0.0,0.2645116486978363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.36792055349407915,0.0,0.0,0.015712553569072387,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.006282985674792663,0.125,0.3333333333333333,0.29580589980036276,0.375,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.0,0.21642978772242535,0.0,0.0,0.13017512957779456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.20834380497612465,0.125,0.0,0.2125586439344078,0.375,0.1,0.07273385199927627,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.37170143252073384,0.125,0.0,0.04684488020593009,0.0,0.1,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.37170143252073384,0.0,0.0,0.11111839809247648,0.625,0.0,0.1315360955310295,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.2963056044232219,0.0,0.0,0.16231419173453318,0.375,0.0,0.10439659851637416,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.22090977632571,0.25,0.3333333333333333,0.5121218935012878,0.25,0.4,0.07725710150171883,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.32143754712239253,0.125,0.16666666666666666,0.050748620223090936,0.0,0.2,0.23104758458476568,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.34656948982156316,0.0,0.0,0.015411575213749286,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5350590600653431,0.125,0.16666666666666666,0.05123658772523604,0.0,0.2,0.38483806766781253,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.32143754712239253,0.0,0.0,0.015330377421392339,0.0,0.0,0.3486520716482721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2963056044232219,0.125,0.0,0.050748620223090936,0.0,0.1,0.21295458657499547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.6732847449107816,0.0,0.0,0.027326180120125887,0.0,0.0,0.4843495567215487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.38426740387031916,0.0,0.3333333333333333,0.32179836714362564,0.375,0.2,0.13605934503347203,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.49736114601658704,0.125,0.16666666666666666,0.2625265161540666,0.625,0.2,0.17676859055545502,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.2711736617240512,0.0,0.0,0.014151057562208049,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.33400351847197784,0.0,0.0,0.015411575213749286,0.0,0.0,0.3622218201555998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.37170143252073384,0.0,0.0,0.024105594605968193,0.0,0.0,0.26723358060430613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.2711736617240512,0.125,0.16666666666666666,0.056604230248832196,0.0,0.2,0.19486158856522526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,1.0,0.3333333333333333,0.13575255909676825,0.0,1.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4470972606182458,0.0,0.0,0.2647385704347907,0.375,0.0,0.1586755925456848,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.7612465443578789,0.0,0.0,0.012174789178520372,0.0,0.0,0.8235932694047404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4470972606182458,0.0,0.0,0.025374310111545468,0.5,0.0,0.32151257463361677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.38426740387031916,0.125,0.16666666666666666,0.04006213192611313,0.0,0.2,0.4165008141849104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.19577783362653933,0.0,0.16666666666666666,0.11316786160148591,0.25,0.1,0.06821060249683372,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.36792055349407915,0.25,0.0,0.04538097769949478,0.0,0.2,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.5664739884393064,0.0,0.0,0.055628295244541985,0.375,0.0,0.2016464628188891,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4722292033174164,0.0,0.16666666666666666,0.2995388511917728,0.375,0.1,0.1677220915505699,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.19577783362653933,0.25,0.0,0.03513366015444757,0.0,0.2,0.21295458657499547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.36792055349407915,0.125,0.0,0.2608674266467732,0.0,0.1,0.13017512957779456,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015411575213749286,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.35913546117114853,0.125,0.0,0.12999454257145598,0.375,0.1,0.12701284602858692,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.5099271173661725,0.0,0.0,0.2625265161540666,0.625,0.0,0.18129184005789759,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.5601910027645137,0.0,0.0,0.015712553569072387,0.0,0.0,0.6064772932874978,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5601910027645137,0.0,0.0,0.06929138530460494,1.0,0.0,0.1993848380676678,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,0.75,0.2,0.013931608467523067,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2963056044232219,0.375,0.3333333333333333,0.5133418122566507,0.375,0.5,0.10439659851637416,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.34656948982156316,0.0,0.0,0.025374310111545468,0.0,0.0,0.24914058259453592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.3088715757728072,0.0,0.0,0.025374310111545468,0.0,0.0,0.22200108557988057,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4470972606182458,0.0,0.0,0.025374310111545468,0.0,0.0,0.32151257463361677,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2963056044232219,0.0,0.0,0.025374310111545468,0.75,0.0,0.21295458657499547,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.49736114601658704,0.0,0.0,0.025374310111545468,0.0,0.0,0.3576985706531572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.125,0.0,0.031425107138144774,0.0,0.1,0.39884816781787796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.032420206081930136,0.125,0.16666666666666666,0.031034733136428686,0.0,0.2,0.03654785597973584,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5224930887157577,0.0,0.0,0.016908073949327893,0.0,0.0,0.5657680477655148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2837396330736366,0.0,0.0,0.01800600082915438,0.0,0.0,0.3079428261262891,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.06831545030031472,0.375,0.0,0.13017512957779456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.18321186227695402,0.125,0.16666666666666666,0.014110458666029575,0.0,0.2,0.1993848380676678,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.3088715757728072,0.125,0.0,0.034743286152731485,0.0,0.1,0.33508232314094444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.014102260811993537,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.34656948982156316,0.0,0.0,0.018542765081513996,0.0,0.0,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2711736617240512,0.0,0.16666666666666666,0.10735285047192313,0.625,0.1,0.09535009951148905,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4722292033174164,0.0,0.0,0.025374310111545468,0.0,0.0,0.339605572643387,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.0,0.0,0.01537917417160685,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.36792055349407915,0.0,0.0,0.01537917417160685,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.49736114601658704,0.125,0.6666666666666666,0.05445717323939373,0.0,0.5,0.5386285507508595,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.35913546117114853,0.125,0.0,0.05410739813385612,0.0,0.1,0.258187081599421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.5601910027645137,0.0,0.16666666666666666,0.028212719478023115,0.0,0.1,0.6064772932874978,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.4345312892686604,0.0,0.0,0.013760683560491965,0.0,0.0,0.4707798082142211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.125,0.0,0.030253985132996517,0.0,0.1,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.37170143252073384,0.0,0.0,0.014151057562208049,0.0,0.0,0.40293106567758274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.7486805730082936,0.125,0.0,0.14687821814567664,0.5,0.1,0.26723358060430613,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.36792055349407915,0.0,0.0,0.014110458666029575,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.2963056044232219,0.0,0.0,0.13526459159462315,0.25,0.0,0.10439659851637416,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.3088715757728072,0.125,0.0,0.1082149914547131,0.625,0.1,0.10891984801881671,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.22090977632571,0.125,0.0,0.012678957201736696,0.0,0.1,0.2400940835896508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2334757476752953,0.0,0.0,0.015712553569072387,0.0,0.0,0.25366383209697846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.2647385704347907,0.0,0.0,0.09535009951148905,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.032420206081930136,0.375,0.16666666666666666,0.04113566043083236,0.0,0.4,0.03654785597973584,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.36792055349407915,0.125,0.0,0.16038672010106003,0.0,0.1,0.13017512957779456,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.2711736617240512,0.0,0.0,0.014151057562208049,0.0,0.0,0.2943730776189615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.33400351847197784,0.0,0.3333333333333333,0.41282050681475896,0.375,0.2,0.11796634702370182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.24604171902488062,0.0,0.0,0.007831878409428937,0.0,0.0,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.2334757476752953,0.0,0.0,0.015175789316712771,0.0,0.0,0.25366383209697846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.5224930887157577,0.0,0.0,0.4440992237022602,0.0,0.0,0.18581508956034015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.007288263382759488,0.0,0.3333333333333333,0.030725752114070404,0.0,0.2,0.009408358965080514,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.39683337521990447,0.0,0.0,0.015468569817999833,0.0,0.0,0.4300705626922381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4345312892686604,0.125,0.0,0.10149724044618187,0.0,0.1,0.15415234304324227,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015411575213749286,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.22090977632571,0.0,0.0,0.1434624456306609,0.0,0.0,0.1586755925456848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.007288263382759488,0.625,0.3333333333333333,0.09154270340242172,0.0,0.7000000000000001,0.009408358965080514,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4470972606182458,0.0,0.0,0.025374310111545468,0.0,0.0,0.32151257463361677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015086393670319786,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.20834380497612465,0.0,0.0,0.023422440102965045,0.0,0.0,0.1496290935407997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965048,0.25,0.30000000000000004,0.1586755925456848,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.2586076903744659,0.0,0.0,0.015216388212891242,0.0,0.0,0.2808033291116338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.34656948982156316,0.25,0.0,0.015468569817999833,0.0,0.2,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2837396330736366,0.125,0.0,0.22109807522194713,0.5,0.1,0.0998733490139316,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.2963056044232219,0.0,0.3333333333333333,0.03259622914329302,0.875,0.2,0.32151257463361677,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2711736617240512,0.0,0.0,0.015216388212891242,0.0,0.0,0.2943730776189615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.38426740387031916,0.0,0.0,0.015330377421392339,0.0,0.0,0.4165008141849104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5727569741140991,0.0,0.0,0.050748620223090936,0.0,0.0,0.4119775646824679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2837396330736366,0.0,0.0,0.020494635090094415,0.0,0.0,0.20390808757011036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.34656948982156316,0.0,0.0,0.02469115560854232,0.0,0.0,0.24914058259453592,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.4847951746670017,0.0,0.0,0.015468569817999833,0.0,0.0,0.5250588022435317,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.32143754712239253,0.0,0.0,0.015712553569072387,0.0,0.0,0.3486520716482721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.2586076903744659,0.125,0.0,0.019177122834302632,0.0,0.1,0.2808033291116338,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.34656948982156316,0.125,0.0,0.030937139635999665,0.0,0.1,0.37579156866292746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.24604171902488062,0.0,0.0,0.016908073949327893,0.0,0.0,0.26723358060430613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4219653179190751,0.125,0.0,0.04098927018018883,0.0,0.1,0.30341957662384655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.6355868308620256,0.0,0.0,0.015126992566498259,0.0,0.0,0.6878957843314638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.032420206081930136,0.125,0.16666666666666666,0.03659756266088288,0.0,0.2,0.022978107472408176,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2586076903744659,0.0,0.0,0.015175789316712771,0.0,0.0,0.2808033291116338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.375,0.16666666666666666,0.049707687947515,0.0,0.4,0.39884816781787796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015411575213749286,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.013386510079847098,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.4093993465694898,0.125,0.0,0.17566830077223786,0.375,0.1,0.14510584403835716,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.36792055349407915,0.0,0.0,0.0,0.0,0.0,0.2645116486978363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.5476250314149284,0.0,0.0,0.015468569817999833,0.0,0.0,0.5929075447801702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015712553569072387,0.0,0.0,0.39884816781787796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4219653179190751,0.125,0.16666666666666666,0.06343577527886367,0.0,0.2,0.30341957662384655,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.22090977632571,0.0,0.3333333333333333,0.025374310111545468,0.0,0.2,0.1586755925456848,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.37170143252073384,0.0,0.0,0.025374310111545468,0.0,0.0,0.26723358060430613,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.12038200552902739,0.0,0.3333333333333333,0.04713766070721715,0.0,0.2,0.1315360955310295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015411575213749286,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.2586076903744659,0.0,0.0,0.015094396337354966,0.0,0.0,0.2808033291116338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.35913546117114853,0.0,0.0,0.015370976317570811,0.0,0.0,0.3893613171702551,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.34656948982156316,0.125,0.16666666666666666,0.028106928123558056,0.0,0.2,0.37579156866292746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.22090977632571,0.125,0.16666666666666666,0.039452172548431745,0.0,0.2,0.2400940835896508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.014151057562208049,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.34656948982156316,0.125,0.0,0.050748620223090936,0.0,0.1,0.24914058259453592,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.2334757476752953,0.0,0.0,0.050748620223090936,0.0,0.0,0.1677220915505699,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.36792055349407915,0.0,0.0,0.015126992566498259,0.0,0.0,0.39884816781787796,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.39683337521990447,0.0,0.0,0.015712553569072387,0.625,0.0,0.4300705626922381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.34656948982156316,0.0,0.0,0.051822148727810165,0.375,0.0,0.12248959652614438,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.36792055349407915,0.125,0.0,0.031425107138144774,0.0,0.1,0.39884816781787796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.5224930887157577,0.125,0.0,0.050748620223090936,0.0,0.1,0.37579156866292746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.20834380497612465,0.0,0.0,0.013907073811135496,0.0,0.0,0.22652433508232314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.6230208595124404,0.125,0.0,0.1091095334796455,0.625,0.1,0.22200108557988057,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.17064589092736868,0.125,0.3333333333333333,0.23422440102965048,0.25,0.30000000000000004,0.059164103491948616,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.2586076903744659,0.25,0.3333333333333333,0.06709553154495196,0.0,0.4,0.2808033291116338,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2963056044232219,0.25,0.5,0.03659756266088288,0.0,0.5,0.21295458657499547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566507,0.375,0.5,0.28532657861407634,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.38426740387031916,0.0,0.0,0.020494635090094415,0.0,0.0,0.2762800796091912,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
